med,row/s,max,sum ms,errors,compaction,.99,.999,total ops,compression,mb,pk/s,.95,max ms,rf,stderr,time,mean,sdv ms,op/s,type,network_type,gc: #,op
72.3,896,870.8,0,0,none,525.6,689.4,15773,DeflateCompressor,0,896,384.3,0,none,0.07102,16.8,115.9,0,896,,wireless,0,reads_only
71.9,1781,870.8,0,0,none,509.1,689.4,31763,DeflateCompressor,0,1781,374.6,0,none,0.07102,16.8,113.7,0,1781,,wireless,0,reads_only
134.2,1138,1119.9,0,0,none,475.0,860.4,2274,LZ4Compressor,0,1138,341.6,0,none,0.0,2.0,150.4,0,1138,,wired,0,reads_only
116.4,1406,661.7,0,0,none,504.9,585.1,5639,LZ4Compressor,0,1406,354.7,0,none,0.1009,4.4,141.8,0,1406,,wired,0,reads_only
91.2,1366,833.1,0,0,none,600.3,713.0,9277,LZ4Compressor,0,1366,407.4,0,none,0.07835,7.1,145.9,0,1366,,wired,0,reads_only
88.9,1636,643.8,0,0,none,421.8,563.6,13189,LZ4Compressor,0,1636,340.0,0,none,0.05868,9.4,122.6,0,1636,,wired,0,reads_only
92.0,1648,500.2,0,0,none,385.1,475.8,17105,LZ4Compressor,0,1648,318.0,0,none,0.04811,11.8,118.9,0,1648,,wired,0,reads_only
82.8,1689,633.9,0,0,none,437.0,577.8,20977,LZ4Compressor,0,1689,365.4,0,none,0.04122,14.1,122.1,0,1689,,wired,0,reads_only
67.4,1844,605.6,0,0,none,409.7,485.5,25309,LZ4Compressor,0,1844,315.6,0,none,0.03864,16.5,109.7,0,1844,,wired,0,reads_only
56.1,1812,764.9,0,0,none,458.0,753.4,29792,LZ4Compressor,0,1812,328.7,0,none,0.03853,18.9,107.8,0,1812,,wired,0,reads_only
62.8,1946,985.1,0,0,none,419.7,871.4,32018,LZ4Compressor,0,1946,329.5,0,none,0.34351,20.1,108.2,0,1946,,wired,0,reads_only
41.6,3560,307.8,0,0,none,189.0,274.7,7121,LZ4Compressor,0,3560,134.0,0,none,0.0,2.0,51.6,0,3560,,wired,0,reads_only
39.1,3926,303.6,0,0,none,191.2,246.9,16397,LZ4Compressor,0,3926,133.0,0,none,0.02412,4.4,50.3,0,3926,,wired,0,reads_only
38.8,4090,385.9,0,0,none,191.0,259.5,25475,LZ4Compressor,0,4090,134.6,0,none,0.03874,6.6,49.0,0,4090,,wired,0,reads_only
40.9,3990,269.0,0,0,none,176.2,249.4,34472,LZ4Compressor,0,3990,128.5,0,none,0.02911,8.8,50.4,0,3990,,wired,0,reads_only
40.1,4234,297.0,0,0,none,164.8,229.2,43769,LZ4Compressor,0,4234,114.6,0,none,0.0266,11.0,47.0,0,4234,,wired,0,reads_only
38.0,4442,296.7,0,0,none,160.4,218.2,53381,LZ4Compressor,0,4442,108.8,0,none,0.02769,13.2,45.2,0,4442,,wired,0,reads_only
37.5,4202,285.0,0,0,none,177.3,235.8,62494,LZ4Compressor,0,4202,125.2,0,none,0.02392,15.4,47.4,0,4202,,wired,0,reads_only
39.9,4290,308.5,0,0,none,155.1,226.4,71662,LZ4Compressor,0,4290,115.0,0,none,0.02195,17.5,46.7,0,4290,,wired,0,reads_only
38.7,4297,251.7,0,0,none,165.5,230.2,81170,LZ4Compressor,0,4297,111.1,0,none,0.01957,19.7,46.7,0,4297,,wired,0,reads_only
43.1,3908,198.3,0,0,none,160.8,197.7,82471,LZ4Compressor,0,3908,109.8,0,none,0.08971,20.0,49.6,0,3908,,wired,0,reads_only
43.4,3527,402.9,0,0,none,191.0,302.0,7027,LZ4Compressor,0,3527,131.0,0,none,0.0,2.0,52.0,0,3527,,wired,0,reads_only
40.7,4062,296.0,0,0,none,163.7,207.9,16516,LZ4Compressor,0,4062,120.5,0,none,0.01798,4.3,48.8,0,4062,,wired,0,reads_only
37.3,3934,399.0,0,0,none,212.1,275.8,25011,LZ4Compressor,0,3934,142.9,0,none,0.02068,6.5,51.2,0,3934,,wired,0,reads_only
39.1,4061,562.0,0,0,none,185.7,276.6,34499,LZ4Compressor,0,4061,129.4,0,none,0.03549,8.8,49.4,0,4061,,wired,0,reads_only
42.1,3588,373.3,0,0,none,215.9,305.1,42412,LZ4Compressor,0,3588,158.7,0,none,0.03449,11.0,55.4,0,3588,,wired,0,reads_only
41.4,3459,351.8,0,0,none,226.2,298.8,50113,LZ4Compressor,0,3459,165.4,0,none,0.03551,13.3,57.5,0,3459,,wired,0,reads_only
39.1,3559,390.6,0,0,none,231.2,316.1,58250,LZ4Compressor,0,3559,172.2,0,none,0.0321,15.5,56.1,0,3559,,wired,0,reads_only
37.4,3800,854.6,0,0,none,222.3,848.8,66467,LZ4Compressor,0,3800,143.1,0,none,0.04985,17.7,53.4,0,3800,,wired,0,reads_only
38.9,4258,291.8,0,0,none,165.9,215.0,75815,LZ4Compressor,0,4258,116.3,0,none,0.04427,19.9,46.5,0,4258,,wired,0,reads_only
41.4,3522,369.9,0,0,none,159.6,218.5,7048,LZ4Compressor,0,3522,119.6,0,none,0.0,2.0,48.8,0,3522,,wired,0,reads_only
38.3,4307,300.7,0,0,none,177.1,260.4,17381,LZ4Compressor,0,4307,114.8,0,none,0.0462,4.4,46.3,0,4307,,wired,0,reads_only
38.0,3827,394.0,0,0,none,200.9,272.1,25576,LZ4Compressor,0,3827,148.2,0,none,0.03091,6.5,52.2,0,3827,,wired,0,reads_only
38.7,4179,290.2,0,0,none,177.5,237.6,34885,LZ4Compressor,0,4179,125.3,0,none,0.02414,8.8,47.4,0,4179,,wired,0,reads_only
38.6,4377,330.8,0,0,none,168.3,238.6,44730,LZ4Compressor,0,4377,112.5,0,none,0.02528,11.0,45.5,0,4377,,wired,0,reads_only
37.6,4142,340.8,0,0,none,191.4,237.9,53743,LZ4Compressor,0,4142,137.0,0,none,0.02141,13.2,48.8,0,4142,,wired,0,reads_only
36.9,4186,293.1,0,0,none,178.8,243.7,62653,LZ4Compressor,0,4186,128.7,0,none,0.01839,15.3,47.9,0,4186,,wired,0,reads_only
40.2,4385,241.7,0,0,none,159.3,218.5,72371,LZ4Compressor,0,4385,104.4,0,none,0.01629,17.5,45.6,0,4385,,wired,0,reads_only
38.0,4251,341.3,0,0,none,179.6,251.1,81696,LZ4Compressor,0,4251,118.2,0,none,0.01513,19.7,46.9,0,4251,,wired,0,reads_only
43.0,4316,209.6,0,0,none,162.4,193.5,83003,LZ4Compressor,0,4316,117.3,0,none,0.1515,20.0,48.0,0,4316,,wired,0,reads_only
40.6,3765,277.1,0,0,none,185.3,238.8,7530,LZ4Compressor,0,3765,128.1,0,none,0.0,2.0,49.1,0,3765,,wired,0,reads_only
37.6,4198,308.8,0,0,none,186.0,251.7,17980,LZ4Compressor,0,4198,124.3,0,none,0.03255,4.5,47.5,0,4198,,wired,0,reads_only
37.3,4287,325.1,0,0,none,182.1,249.2,27757,LZ4Compressor,0,4287,120.5,0,none,0.03201,6.8,46.8,0,4287,,wired,0,reads_only
37.8,4125,325.6,0,0,none,187.4,241.0,36691,LZ4Compressor,0,4125,130.9,0,none,0.0246,8.9,48.7,0,4125,,wired,0,reads_only
38.7,4284,251.4,0,0,none,168.0,231.1,46109,LZ4Compressor,0,4284,119.1,0,none,0.01985,11.1,46.5,0,4284,,wired,0,reads_only
38.7,4326,273.7,0,0,none,160.7,226.9,55575,LZ4Compressor,0,4326,119.1,0,none,0.01734,13.3,46.3,0,4326,,wired,0,reads_only
39.8,4001,316.7,0,0,none,180.6,261.2,64378,LZ4Compressor,0,4001,128.6,0,none,0.01532,15.5,49.5,0,4001,,wired,0,reads_only
38.1,4357,264.9,0,0,none,162.8,220.7,74170,LZ4Compressor,0,4357,118.9,0,none,0.01389,17.8,46.2,0,4357,,wired,0,reads_only
80.7,67,249.7,0,0,none,202.9,249.7,74324,LZ4Compressor,0,67,166.1,0,none,0.1166,20.1,89.2,0,67,,wired,0,reads_only
40.5,3472,303.8,0,0,none,205.1,267.5,6947,LZ4Compressor,0,3472,144.2,0,none,0.0,2.0,52.2,0,3472,,wired,0,reads_only
38.8,4163,292.3,0,0,none,177.9,245.5,16330,LZ4Compressor,0,4163,122.6,0,none,0.05488,4.3,48.1,0,4163,,wired,0,reads_only
39.4,4298,277.6,0,0,none,167.1,218.2,25721,LZ4Compressor,0,4298,113.8,0,none,0.0455,6.4,46.6,0,4298,,wired,0,reads_only
37.5,4291,313.3,0,0,none,167.1,232.9,34970,LZ4Compressor,0,4291,123.3,0,none,0.03855,8.6,46.4,0,4291,,wired,0,reads_only
39.7,4107,319.6,0,0,none,180.2,254.4,43748,LZ4Compressor,0,4107,121.4,0,none,0.03103,10.7,48.4,0,4107,,wired,0,reads_only
37.5,4352,298.1,0,0,none,159.3,223.9,53230,LZ4Compressor,0,4352,118.4,0,none,0.02743,12.9,46.3,0,4352,,wired,0,reads_only
38.7,4243,291.0,0,0,none,169.5,223.7,62648,LZ4Compressor,0,4243,117.4,0,none,0.02361,15.1,46.8,0,4243,,wired,0,reads_only
37.2,4077,357.3,0,0,none,196.1,286.5,71809,LZ4Compressor,0,4077,138.1,0,none,0.02067,17.4,49.2,0,4077,,wired,0,reads_only
39.8,4272,272.9,0,0,none,165.0,225.6,81246,LZ4Compressor,0,4272,113.8,0,none,0.0184,19.6,46.9,0,4272,,wired,0,reads_only
41.8,4044,330.3,0,0,none,169.0,219.3,83087,LZ4Compressor,0,4044,114.4,0,none,0.16287,20.0,50.1,0,4044,,wired,0,reads_only
41.8,3531,343.7,0,0,none,181.3,272.1,7066,LZ4Compressor,0,3531,125.2,0,none,0.0,2.0,50.7,0,3531,,wired,0,reads_only
43.0,4012,270.3,0,0,none,170.5,221.5,16164,LZ4Compressor,0,4012,120.0,0,none,0.02334,4.3,50.0,0,4012,,wired,0,reads_only
42.2,3850,280.0,0,0,none,174.6,247.1,24491,LZ4Compressor,0,3850,131.3,0,none,0.01557,6.4,51.4,0,3850,,wired,0,reads_only
36.9,4376,317.7,0,0,none,170.7,244.1,33873,LZ4Compressor,0,4376,121.4,0,none,0.03586,8.6,45.9,0,4376,,wired,0,reads_only
39.3,4230,248.8,0,0,none,169.5,219.2,43320,LZ4Compressor,0,4230,118.5,0,none,0.02919,10.8,47.3,0,4230,,wired,0,reads_only
39.8,4092,324.8,0,0,none,179.6,251.3,52213,LZ4Compressor,0,4092,124.3,0,none,0.02489,13.0,48.7,0,4092,,wired,0,reads_only
39.0,4270,251.8,0,0,none,160.8,209.8,61505,LZ4Compressor,0,4270,117.1,0,none,0.02177,15.2,47.0,0,4270,,wired,0,reads_only
38.2,4240,272.4,0,0,none,167.8,228.2,70813,LZ4Compressor,0,4240,120.7,0,none,0.01937,17.4,47.1,0,4240,,wired,0,reads_only
38.1,4069,367.5,0,0,none,192.3,255.3,79669,LZ4Compressor,0,4069,134.9,0,none,0.01767,19.5,49.2,0,4069,,wired,0,reads_only
37.5,4464,262.1,0,0,none,202.9,259.5,81913,LZ4Compressor,0,4464,129.0,0,none,0.0855,20.0,46.5,0,4464,,wired,0,reads_only
43.4,3450,337.4,0,0,none,185.5,256.8,6901,LZ4Compressor,0,3450,124.6,0,none,0.0,2.0,51.2,0,3450,,wired,0,reads_only
38.7,4298,261.2,0,0,none,167.0,236.5,16655,LZ4Compressor,0,4298,117.4,0,none,0.05557,4.3,46.5,0,4298,,wired,0,reads_only
37.7,4302,337.6,0,0,none,161.6,214.7,26286,LZ4Compressor,0,4302,118.4,0,none,0.04827,6.5,46.4,0,4302,,wired,0,reads_only
37.5,4196,299.9,0,0,none,175.8,241.7,35673,LZ4Compressor,0,4196,127.2,0,none,0.0366,8.7,47.7,0,4196,,wired,0,reads_only
38.4,4336,289.4,0,0,none,159.4,229.1,44970,LZ4Compressor,0,4336,118.4,0,none,0.0308,10.9,46.0,0,4336,,wired,0,reads_only
37.7,4291,385.1,0,0,none,173.0,242.2,54282,LZ4Compressor,0,4291,118.3,0,none,0.02867,13.1,46.5,0,4291,,wired,0,reads_only
36.4,4308,316.1,0,0,none,177.6,248.8,64040,LZ4Compressor,0,4308,121.2,0,none,0.0248,15.3,46.6,0,4308,,wired,0,reads_only
37.8,4284,342.1,0,0,none,165.7,247.1,73562,LZ4Compressor,0,4284,115.6,0,none,0.02204,17.5,46.4,0,4284,,wired,0,reads_only
37.2,4128,331.4,0,0,none,195.4,270.0,82856,LZ4Compressor,0,4128,135.4,0,none,0.01966,19.8,48.4,0,4128,,wired,0,reads_only
43.4,4721,204.2,0,0,none,130.5,166.3,83965,LZ4Compressor,0,4721,98.6,0,none,0.36974,20.0,45.7,0,4721,,wired,0,reads_only
41.8,3521,339.0,0,0,none,195.3,289.9,7044,LZ4Compressor,0,3521,127.6,0,none,0.0,2.0,50.8,0,3521,,wired,0,reads_only
37.9,4115,431.8,0,0,none,193.9,242.5,16210,LZ4Compressor,0,4115,133.4,0,none,0.06548,4.2,48.5,0,4115,,wired,0,reads_only
40.3,4108,311.7,0,0,none,183.8,225.4,25141,LZ4Compressor,0,4108,128.3,0,none,0.04386,6.4,48.9,0,4108,,wired,0,reads_only
38.4,4392,254.1,0,0,none,154.1,209.3,34927,LZ4Compressor,0,4392,106.8,0,none,0.03432,8.6,45.1,0,4392,,wired,0,reads_only
38.9,4239,320.6,0,0,none,180.4,220.1,44775,LZ4Compressor,0,4239,122.9,0,none,0.02781,11.0,47.5,0,4239,,wired,0,reads_only
37.5,4295,294.1,0,0,none,173.0,229.2,54121,LZ4Compressor,0,4295,121.8,0,none,0.02362,13.1,46.2,0,4295,,wired,0,reads_only
38.7,4309,296.5,0,0,none,165.4,226.8,63296,LZ4Compressor,0,4309,116.3,0,none,0.0207,15.3,46.6,0,4309,,wired,0,reads_only
38.1,4162,283.1,0,0,none,186.4,245.5,72114,LZ4Compressor,0,4162,125.7,0,none,0.01818,17.4,48.0,0,4162,,wired,0,reads_only
37.9,4445,265.3,0,0,none,152.2,198.6,81802,LZ4Compressor,0,4445,109.8,0,none,0.01671,19.6,45.1,0,4445,,wired,0,reads_only
38.4,4159,233.2,0,0,none,175.5,224.5,83899,LZ4Compressor,0,4159,125.5,0,none,0.05457,20.1,48.1,0,4159,,wired,0,reads_only
146.8,1068,648.0,0,0,none,421.5,509.1,2135,LZ4Compressor,0,1068,339.7,0,none,0.0,2.0,162.2,0,1068,,wired,0,writes_only
119.7,1405,1556.1,0,0,none,434.9,1240.5,6252,LZ4Compressor,0,1405,317.5,0,none,0.21883,4.9,143.9,0,1405,,wired,0,writes_only
109.0,1636,598.7,0,0,none,340.8,404.5,9980,LZ4Compressor,0,1636,246.2,0,none,0.14761,7.2,121.2,0,1636,,wired,0,writes_only
72.0,2165,730.3,0,0,none,582.0,702.5,14734,LZ4Compressor,0,2165,228.6,0,none,0.1308,9.4,92.2,0,2165,,wired,0,writes_only
71.2,2476,401.6,0,0,none,238.0,323.5,20250,LZ4Compressor,0,2476,185.7,0,none,0.10646,11.6,81.0,0,2476,,wired,0,writes_only
61.7,2829,334.2,0,0,none,217.8,284.2,26228,LZ4Compressor,0,2829,155.7,0,none,0.09435,13.7,70.6,0,2829,,wired,0,writes_only
64.8,2795,287.8,0,0,none,193.6,275.3,32522,LZ4Compressor,0,2795,150.1,0,none,0.08197,16.0,71.9,0,2795,,wired,0,writes_only
70.2,2725,320.6,0,0,none,205.9,279.4,38171,LZ4Compressor,0,2725,153.6,0,none,0.07248,18.1,74.3,0,2725,,wired,0,writes_only
64.4,2857,329.8,0,0,none,182.6,237.5,43893,LZ4Compressor,0,2857,142.3,0,none,0.06622,20.1,70.2,0,2857,,wired,0,writes_only
69.3,2399,265.9,0,0,none,196.2,255.7,4786,LZ4Compressor,0,2399,152.0,0,none,0.0,2.0,75.0,0,2399,,wired,0,writes_only
95.4,2009,473.4,0,0,none,245.2,326.1,9399,LZ4Compressor,0,2009,186.6,0,none,0.03168,4.3,98.3,0,2009,,wired,0,writes_only
66.8,2663,345.5,0,0,none,208.7,266.5,15474,LZ4Compressor,0,2663,155.6,0,none,0.05129,6.6,74.8,0,2663,,wired,0,writes_only
61.9,2911,292.8,0,0,none,191.1,260.8,21607,LZ4Compressor,0,2911,152.0,0,none,0.05548,8.7,69.7,0,2911,,wired,0,writes_only
65.1,2615,331.4,0,0,none,204.1,296.7,27359,LZ4Compressor,0,2615,159.4,0,none,0.04464,10.9,74.1,0,2615,,wired,0,writes_only
66.9,2816,332.1,0,0,none,205.3,320.9,33357,LZ4Compressor,0,2816,162.4,0,none,0.04062,13.0,72.9,0,2816,,wired,0,writes_only
62.1,2838,299.1,0,0,none,192.0,298.1,39516,LZ4Compressor,0,2838,134.6,0,none,0.03608,15.2,68.2,0,2838,,wired,0,writes_only
65.1,2744,363.9,0,0,none,230.8,282.6,45296,LZ4Compressor,0,2744,149.3,0,none,0.03256,17.3,72.5,0,2744,,wired,0,writes_only
69.8,2440,438.8,0,0,none,295.7,382.7,50791,LZ4Compressor,0,2440,194.2,0,none,0.02913,19.5,83.7,0,2440,,wired,0,writes_only
64.9,2972,331.9,0,0,none,212.6,287.6,52308,LZ4Compressor,0,2972,145.8,0,none,0.14252,20.0,71.8,0,2972,,wired,0,writes_only
71.7,2154,1068.0,0,0,none,513.8,899.2,4265,LZ4Compressor,0,2154,158.1,0,none,0.0,2.0,82.9,0,2154,,wired,0,writes_only
66.6,2635,359.7,0,0,none,224.4,259.7,10468,LZ4Compressor,0,2635,158.6,0,none,0.14232,4.3,75.6,0,2635,,wired,0,writes_only
61.2,2909,335.5,0,0,none,189.5,251.5,17212,LZ4Compressor,0,2909,140.6,0,none,0.10538,6.7,68.4,0,2909,,wired,0,writes_only
61.5,2671,376.2,0,0,none,266.9,355.5,23643,LZ4Compressor,0,2671,195.0,0,none,0.08892,9.1,74.2,0,2671,,wired,0,writes_only
65.2,2858,320.9,0,0,none,194.8,251.9,30026,LZ4Compressor,0,2858,141.8,0,none,0.07327,11.3,70.4,0,2858,,wired,0,writes_only
62.7,2907,330.3,0,0,none,208.1,239.1,36337,LZ4Compressor,0,2907,141.6,0,none,0.06156,13.5,68.9,0,2907,,wired,0,writes_only
67.6,2822,328.5,0,0,none,188.5,248.0,42444,LZ4Compressor,0,2822,138.0,0,none,0.05368,15.6,70.8,0,2822,,wired,0,writes_only
61.7,2914,282.9,0,0,none,177.7,237.9,48740,LZ4Compressor,0,2914,137.8,0,none,0.04744,17.8,67.8,0,2914,,wired,0,writes_only
62.6,2818,428.3,0,0,none,202.0,288.9,55013,LZ4Compressor,0,2818,160.8,0,none,0.04215,20.0,71.8,0,2818,,wired,0,writes_only
65.9,2283,311.2,0,0,none,196.7,265.7,4567,LZ4Compressor,0,2283,159.9,0,none,0.0,2.0,73.7,0,2283,,wired,0,writes_only
69.5,2539,405.0,0,0,none,218.9,299.9,10363,LZ4Compressor,0,2539,160.4,0,none,0.04676,4.3,77.9,0,2539,,wired,0,writes_only
62.8,2849,303.3,0,0,none,204.7,231.6,16646,LZ4Compressor,0,2849,150.1,0,none,0.04718,6.5,70.5,0,2849,,wired,0,writes_only
60.8,2689,309.1,0,0,none,229.0,269.0,22268,LZ4Compressor,0,2689,183.2,0,none,0.03611,8.6,74.6,0,2689,,wired,0,writes_only
74.4,2333,576.2,0,0,none,266.5,385.6,27173,LZ4Compressor,0,2333,189.0,0,none,0.02993,10.7,86.0,0,2333,,wired,0,writes_only
64.7,2837,336.3,0,0,none,201.2,245.2,33307,LZ4Compressor,0,2837,142.3,0,none,0.02778,12.8,70.3,0,2837,,wired,0,writes_only
69.5,2552,348.7,0,0,none,220.3,346.6,38789,LZ4Compressor,0,2552,159.5,0,none,0.02422,15.0,77.5,0,2552,,wired,0,writes_only
62.8,2836,443.8,0,0,none,212.5,322.4,44822,LZ4Compressor,0,2836,148.9,0,none,0.02679,17.1,70.7,0,2836,,wired,0,writes_only
67.7,2664,355.5,0,0,none,196.1,254.5,50339,LZ4Compressor,0,2664,157.8,0,none,0.02381,19.2,74.7,0,2664,,wired,0,writes_only
69.7,2622,387.7,0,0,none,262.5,346.8,52634,LZ4Compressor,0,2622,175.5,0,none,0.04786,20.1,80.1,0,2622,,wired,0,writes_only
75.5,2236,309.6,0,0,none,215.6,289.7,4474,LZ4Compressor,0,2236,153.5,0,none,0.0,2.0,79.5,0,2236,,wired,0,writes_only
66.9,2550,360.7,0,0,none,217.1,284.7,10405,LZ4Compressor,0,2550,163.8,0,none,0.04652,4.3,77.9,0,2550,,wired,0,writes_only
64.5,2755,272.9,0,0,none,206.7,257.9,16503,LZ4Compressor,0,2755,154.7,0,none,0.04153,6.5,72.8,0,2755,,wired,0,writes_only
60.7,2873,296.0,0,0,none,228.2,276.3,22698,LZ4Compressor,0,2873,149.9,0,none,0.04125,8.7,69.3,0,2873,,wired,0,writes_only
62.6,2831,383.8,0,0,none,201.5,271.3,28881,LZ4Compressor,0,2831,147.6,0,none,0.03955,10.9,71.1,0,2831,,wired,0,writes_only
63.4,2874,327.4,0,0,none,196.0,268.7,35198,LZ4Compressor,0,2874,144.0,0,none,0.03489,13.1,69.0,0,2874,,wired,0,writes_only
66.4,2771,284.2,0,0,none,188.0,264.5,41155,LZ4Compressor,0,2771,145.2,0,none,0.0299,15.2,72.5,0,2771,,wired,0,writes_only
60.4,2862,304.1,0,0,none,221.5,269.2,47650,LZ4Compressor,0,2862,155.2,0,none,0.02653,17.5,70.0,0,2862,,wired,0,writes_only
68.8,2746,326.1,0,0,none,200.8,256.2,53589,LZ4Compressor,0,2746,143.5,0,none,0.02361,19.7,72.6,0,2746,,wired,0,writes_only
55.8,3415,263.7,0,0,none,180.6,263.2,54845,LZ4Compressor,0,3415,156.1,0,none,0.20746,20.0,62.7,0,3415,,wired,0,writes_only
63.7,2405,360.4,0,0,none,234.0,357.8,4810,LZ4Compressor,0,2405,160.3,0,none,0.0,2.0,73.3,0,2405,,wired,0,writes_only
65.1,2608,335.5,0,0,none,205.7,279.7,10665,LZ4Compressor,0,2608,165.4,0,none,0.01571,4.2,77.5,0,2608,,wired,0,writes_only
63.2,2885,316.1,0,0,none,210.6,288.9,16925,LZ4Compressor,0,2885,139.9,0,none,0.03436,6.4,69.0,0,2885,,wired,0,writes_only
60.8,2901,350.0,0,0,none,187.3,284.4,23251,LZ4Compressor,0,2901,149.6,0,none,0.03356,8.6,69.0,0,2901,,wired,0,writes_only
65.5,2768,324.8,0,0,none,216.4,268.4,29375,LZ4Compressor,0,2768,157.7,0,none,0.02686,10.8,72.5,0,2768,,wired,0,writes_only
60.8,2925,289.1,0,0,none,193.1,272.6,35637,LZ4Compressor,0,2925,140.8,0,none,0.02353,12.9,68.0,0,2925,,wired,0,writes_only
68.2,2756,283.4,0,0,none,187.8,243.3,41693,LZ4Compressor,0,2756,146.8,0,none,0.0205,15.1,72.2,0,2756,,wired,0,writes_only
62.8,2820,273.2,0,0,none,192.3,253.6,47947,LZ4Compressor,0,2820,147.2,0,none,0.01796,17.4,70.0,0,2820,,wired,0,writes_only
67.6,2700,298.8,0,0,none,203.3,280.2,53780,LZ4Compressor,0,2700,151.0,0,none,0.01633,19.5,75.0,0,2700,,wired,0,writes_only
63.8,3117,205.8,0,0,none,147.6,196.2,55469,LZ4Compressor,0,3117,125.9,0,none,0.05226,20.1,66.3,0,3117,,wired,0,writes_only
67.6,2416,249.6,0,0,none,204.9,238.4,4832,LZ4Compressor,0,2416,139.5,0,none,0.0,2.0,73.4,0,2416,,wired,0,writes_only
70.6,2419,480.8,0,0,none,246.9,315.1,10445,LZ4Compressor,0,2419,169.7,0,none,0.03531,4.3,82.0,0,2419,,wired,0,writes_only
55.4,3122,318.0,0,0,none,189.9,253.0,17557,LZ4Compressor,0,3122,144.4,0,none,0.06618,6.6,64.7,0,3122,,wired,0,writes_only
63.1,2718,302.3,0,0,none,218.8,266.1,23273,LZ4Compressor,0,2718,165.3,0,none,0.04956,8.7,72.9,0,2718,,wired,0,writes_only
62.2,2916,336.9,0,0,none,201.2,260.6,29556,LZ4Compressor,0,2916,143.1,0,none,0.04238,10.9,69.2,0,2916,,wired,0,writes_only
64.8,2797,347.9,0,0,none,200.1,283.4,35640,LZ4Compressor,0,2797,145.9,0,none,0.03553,13.0,71.5,0,2797,,wired,0,writes_only
65.9,2786,349.2,0,0,none,191.5,270.3,41972,LZ4Compressor,0,2786,143.9,0,none,0.03047,15.3,71.3,0,2786,,wired,0,writes_only
59.8,3055,322.4,0,0,none,196.3,252.7,48478,LZ4Compressor,0,3055,138.7,0,none,0.02923,17.4,65.7,0,3055,,wired,0,writes_only
67.0,2723,398.7,0,0,none,220.5,258.1,54550,LZ4Compressor,0,2723,150.2,0,none,0.02597,19.7,72.9,0,2723,,wired,0,writes_only
68.4,2727,218.2,0,0,none,177.7,203.4,55637,LZ4Compressor,0,2727,159.4,0,none,0.07602,20.1,77.9,0,2727,,wired,0,writes_only
64.4,2394,278.4,0,0,none,194.0,259.5,4779,LZ4Compressor,0,2394,141.6,0,none,0.0,2.0,70.5,0,2394,,wired,0,writes_only
68.1,2596,383.3,0,0,none,246.2,315.1,10751,LZ4Compressor,0,2596,166.6,0,none,0.03998,4.3,78.2,0,2596,,wired,0,writes_only
65.0,2766,304.9,0,0,none,204.3,281.8,16836,LZ4Compressor,0,2766,154.0,0,none,0.03496,6.5,71.9,0,2766,,wired,0,writes_only
63.0,2906,286.0,0,0,none,210.0,247.2,23404,LZ4Compressor,0,2906,154.0,0,none,0.03267,8.8,68.9,0,2906,,wired,0,writes_only
58.4,2860,332.4,0,0,none,194.8,257.2,29630,LZ4Compressor,0,2860,154.5,0,none,0.02979,10.9,69.5,0,2860,,wired,0,writes_only
63.7,2863,433.3,0,0,none,202.5,373.0,35878,LZ4Compressor,0,2863,144.4,0,none,0.03102,13.1,70.2,0,2863,,wired,0,writes_only
66.4,2714,310.1,0,0,none,196.9,281.3,41758,LZ4Compressor,0,2714,149.6,0,none,0.02679,15.3,73.7,0,2714,,wired,0,writes_only
61.4,2824,309.3,0,0,none,202.0,268.7,48216,LZ4Compressor,0,2824,145.2,0,none,0.02345,17.6,70.4,0,2824,,wired,0,writes_only
69.3,2678,384.3,0,0,none,204.3,260.3,54211,LZ4Compressor,0,2678,147.8,0,none,0.02084,19.8,74.5,0,2678,,wired,0,writes_only
55.6,3526,216.9,0,0,none,148.6,164.4,55066,LZ4Compressor,0,3526,127.3,0,none,0.45855,20.0,60.9,0,3526,,wired,0,writes_only
67.4,2372,343.9,0,0,none,193.6,239.5,4679,LZ4Compressor,0,2372,147.8,0,none,0.0,2.0,72.9,0,2372,,wired,0,writes_only
71.7,2638,384.0,0,0,none,197.8,262.8,11347,LZ4Compressor,0,2638,153.7,0,none,0.02806,4.5,76.4,0,2638,,wired,0,writes_only
71.4,2498,374.9,0,0,none,234.7,340.5,16979,LZ4Compressor,0,2498,171.7,0,none,0.0187,6.8,79.6,0,2498,,wired,0,writes_only
68.4,2705,317.2,0,0,none,225.6,255.2,22757,LZ4Compressor,0,2705,161.9,0,none,0.01904,8.9,73.9,0,2705,,wired,0,writes_only
60.5,2835,438.3,0,0,none,202.4,297.0,28941,LZ4Compressor,0,2835,159.8,0,none,0.03246,11.1,70.7,0,2835,,wired,0,writes_only
62.2,2927,340.8,0,0,none,180.0,245.5,35476,LZ4Compressor,0,2927,140.0,0,none,0.03051,13.3,67.9,0,2927,,wired,0,writes_only
67.0,2780,285.5,0,0,none,211.4,257.0,41592,LZ4Compressor,0,2780,140.1,0,none,0.02615,15.5,72.1,0,2780,,wired,0,writes_only
67.2,2773,258.3,0,0,none,178.7,246.0,47681,LZ4Compressor,0,2773,147.6,0,none,0.023,17.7,71.9,0,2773,,wired,0,writes_only
88.8,110,321.9,0,0,none,270.3,321.9,47937,LZ4Compressor,0,110,220.5,0,none,0.11488,20.0,98.0,0,110,,wired,0,writes_only
